X,X2,X3,X4,X5,y
35.80486139,1281.988099,1.553941997,-0.948143205,546,1289.988099
80.13118308,6421.006502,1.903801555,-0.999788437,547,6428.006502
43.0177052,1850.522961,1.633647239,-0.821816498,548,1867.522961
18.72396278,350.5867822,1.272397769,-0.125263225,549,365.5867822
10.48389189,109.9119892,1.020522534,-0.871921965,550,103.9119892
79.77999201,6364.847125,1.901893988,-0.945841042,551,6409.847125
14.4085863,207.6073592,1.158621372,0.963391338,552,215.6073592
62.71878108,3933.6455,1.797397609,-0.112831203,553,3954.6455
88.97572499,7916.679637,1.949271535,0.847432672,554,7860.679637
51.90887862,2694.53168,1.715241647,0.997365789,555,2716.53168
45.97539988,2113.737394,1.662525515,0.912146053,556,2135.737394
48.51723515,2353.922107,1.685896044,-0.984296846,557,2358.922107
75.09824881,5639.746974,1.87562981,-0.295496205,558,5658.746974
62.18146765,3866.534919,1.793660968,-0.605493189,559,3855.534919
15.82415207,250.4037887,1.199320448,-0.115927557,560,258.4037887
39.02122581,1522.656064,1.591300908,0.96923757,561,1503.656064
10.6711227,113.8728597,1.028210114,-0.947825697,562,111.8728597
27.05186769,731.8035455,1.432197255,0.939943996,563,738.8035455
7.929967095,62.88437813,0.899271385,0.997114494,564,68.88437813
90.33862636,8161.067413,1.955873483,0.694381894,565,8124.067413
21.67746136,469.912331,1.336008421,0.308568014,566,449.912331
22.89271087,524.076211,1.359697223,-0.784297091,567,537.076211
17.83006823,317.9113331,1.251153005,-0.851839785,568,315.9113331
86.43530939,7471.062709,1.936691191,-0.999138525,569,7553.062709
35.18589772,1238.047398,1.546368636,-0.587833792,570,1229.047398
58.53773695,3426.666647,1.767435929,0.913791838,571,3454.666647
3.586635002,12.86395064,0.554687182,-0.430496104,572,13.86395064
43.31359041,1876.067114,1.636624185,-0.619971783,573,1860.067114
29.94999489,897.0021939,1.476396753,-0.994506736,574,926.0021939
83.39771592,6955.179021,1.921154156,0.989431999,575,6906.179021
74.86739978,5605.12755,1.87429275,-0.506244042,576,5535.12755
64.11516267,4110.754084,1.806960748,0.958959524,577,4162.754084
75.65351625,5723.454521,1.878829118,0.252528501,578,5662.454521
40.65074342,1652.482941,1.609068492,0.188820672,579,1647.482941
97.81022411,9566.83994,1.990384254,-0.408538119,580,9580.83994
37.50348986,1406.511752,1.574071683,-0.194376692,581,1419.511752
56.12571471,3150.095852,1.749161884,-0.410455073,582,3200.095852
23.36616822,545.9778173,1.368587499,-0.980896879,583,563.9778173
84.8651058,7202.086182,1.928729157,-0.042091714,584,7231.086182
3.568718388,12.73575093,0.552512279,-0.414256475,585,11.73575093
87.45035204,7647.564072,1.941761562,-0.491875253,586,7578.564072
10.20200368,104.0808791,1.008685476,-0.701304442,587,96.08087909
2.180756326,4.755698153,0.338607141,0.819670932,588,6.755698153
1.617021962,2.614760026,0.208715918,0.998931786,589,1.614760026
78.08951482,6097.972325,1.892592725,0.435237017,590,6052.972325
2.320022411,5.382503988,0.36549218,0.732216181,591,6.382503988
86.72392049,7521.038385,1.938138903,-0.946002636,592,7510.038385
62.47272588,3902.841479,1.795690456,-0.351457241,593,3935.841479
50.95015981,2595.918785,1.707145551,0.632423114,594,2645.918785
19.93076573,397.2354226,1.299523984,0.882527378,595,394.2354226
21.47042104,460.9789796,1.331840561,0.497511375,596,441.9789796
51.0944254,2610.640307,1.70837352,0.737217577,597,2615.640307
25.5688437,653.7657682,1.407711088,0.422409943,598,631.7657682
57.95024949,3358.231416,1.76305531,0.985717338,599,3361.231416
56.90586775,3238.277784,1.75515705,0.349652331,600,3184.277784
60.38889778,3646.818975,1.780957103,-0.643174886,601,3668.818975
65.41438593,4279.041887,1.815673269,0.53038937,602,4275.041887
12.79761231,163.7788808,1.10712895,0.229186345,603,156.7788808
77.94896614,6076.041322,1.891810359,0.557067287,604,6012.041322
72.15126097,5205.80446,1.858243926,0.105175186,605,5147.80446
0.243279713,0.059185019,-0.613894105,0.240887052,606,0.059185019
41.14864694,1693.211145,1.614355559,-0.303098512,607,1689.211145
70.73933531,5004.05356,1.849660975,0.998569184,608,4981.05356
35.48349232,1259.078227,1.550026357,-0.799206049,609,1231.078227
29.57179587,874.491111,1.4708777,-0.962876167,610,869.491111
43.11420691,1858.834837,1.634620402,-0.76309608,611,1827.834837
99.65918865,9931.953882,1.998517347,-0.765473113,612,9962.953882
59.20719263,3505.491659,1.772374469,0.464498111,613,3455.491659
61.07733665,3730.441052,1.785880091,-0.98317088,614,3702.441052
74.60535044,5565.958314,1.872769975,-0.712372658,615,5543.958314
41.85172953,1751.567265,1.62171341,-0.847376575,616,1728.567265
59.714153,3565.780069,1.776077277,-0.023890309,617,3608.780069
99.6640574,9932.924337,1.998538564,-0.762331169,618,9856.924337
87.56171016,7667.053086,1.942314235,-0.392073188,619,7738.053086
31.81387582,1012.122695,1.502616582,0.38752869,620,1026.122695
34.47717976,1188.675924,1.537531733,0.080253033,621,1194.675924
97.18322512,9444.579245,1.987591307,0.204690147,622,9513.579245
21.16218937,447.8382589,1.325560596,0.737228564,623,445.8382589
63.559562,4039.817922,1.803180896,0.665160638,624,3990.817922
94.69486268,8967.117018,1.976326419,0.432337148,625,9041.117018
17.79770433,316.7582794,1.250363988,-0.868343036,626,299.7582794
82.50561959,6807.177264,1.91648353,0.734011898,627,6868.177264
69.27922507,4799.611026,1.840603021,0.163450014,628,4860.611026
99.80499272,9961.036572,1.999152267,-0.663862816,629,9976.036572
79.37752879,6300.792077,1.899697574,-0.743114319,630,6267.792077
43.02620835,1851.254605,1.633733076,-0.816942157,631,1854.254605
83.72217381,7009.402387,1.922840496,0.891582558,632,7009.402387
38.29857104,1466.780544,1.58318257,0.564196047,633,1487.780544
83.5958311,6988.262977,1.92218462,0.941539321,634,6985.262977
36.19122451,1309.804732,1.558603277,-0.998021882,635,1281.804732
75.97364277,5771.994396,1.88066295,0.544186435,636,5779.994396
21.53666122,463.8277765,1.333178376,0.439001767,637,475.8277765
24.42248012,596.4575352,1.387789765,-0.652031764,638,584.4575352
58.5587127,3429.122833,1.767591521,0.905071455,639,3395.122833
7.60061888,57.76940736,0.880848956,0.968074986,640,62.76940736
15.84689325,251.1240257,1.199944132,-0.138483486,641,257.1240257
10.00121371,100.0242757,1.000052708,-0.545039099,642,93.02427567
29.51269881,870.999391,1.470008926,-0.94525167,643,866.999391
60.08135767,3609.769539,1.778739738,-0.381203044,644,3574.769539
37.39464284,1398.359313,1.57280939,-0.299786643,645,1409.359313
92.14979263,8491.584282,1.964494362,-0.864223883,646,8560.584282
20.42112026,417.0221527,1.310079563,0.999999705,647,407.0221527
13.65314028,186.4082395,1.135232552,0.885128309,648,190.4082395
48.1726163,2320.600961,1.682800234,-0.866788864,649,2279.600961
95.13669793,9050.991293,1.978348074,0.776390472,650,9142.991293
71.23554087,5074.502283,1.852696726,0.852678069,651,5040.502283
30.29013532,917.4922977,1.481301214,-0.902608465,652,933.4922977
41.34212641,1709.171416,1.616392811,-0.4806729,653,1670.171416
78.15912264,6108.848452,1.892979676,0.371564595,654,6107.848452
57.60207021,3317.998492,1.760438092,0.86911116,655,3361.998492
15.58113546,242.7717822,1.192599103,0.126488071,656,254.7717822
65.57210152,4299.700498,1.816719103,0.390656085,657,4363.700498
49.15134711,2415.854923,1.691535425,-0.897529852,658,2415.854923
1.42261889,2.023844506,0.153088571,0.989041796,659,2.023844506
86.57759279,7495.679573,1.937405506,-0.983157226,660,7451.679573
64.08501296,4106.888886,1.806756476,0.949976263,661,4086.888886
14.02233209,196.6257972,1.146820248,0.993413721,662,185.6257972
63.45377137,4026.381101,1.802457439,0.582595352,663,4085.381101
76.98981194,5927.431143,1.886433259,0.999783856,664,5934.431143
69.46126586,4824.867455,1.841742694,0.339351574,665,4769.867455
20.39491901,415.9527214,1.309521985,0.999676593,666,418.9527214
10.73575592,115.2564552,1.030832629,-0.966436656,667,118.2564552
19.41529657,376.9537409,1.288144029,0.536041212,668,367.9537409
42.61301579,1815.869115,1.629542271,-0.979764476,669,1852.869115
22.09385239,488.1383134,1.344271448,-0.102523356,670,501.1383134
91.35069026,8344.948611,1.960711833,-0.242074433,671,8357.948611
41.36475044,1711.042579,1.616630409,-0.500387209,672,1718.042579
7.595529812,57.69207312,0.880558073,0.966786826,673,55.69207312
17.99857815,323.9488154,1.255238198,-0.751925359,674,317.9488154
5.991941674,35.90336502,0.777567577,-0.287143708,675,32.90336502
32.83955574,1078.436421,1.516397273,0.98919045,676,1079.436421
31.23466252,975.6041427,1.494636818,-0.180273024,677,952.6041427
74.65010295,5572.63787,1.873030411,-0.680262521,678,5551.63787
35.91046697,1289.561638,1.555221053,-0.976364701,679,1257.561638
94.53406515,8936.689474,1.975588334,0.282390904,680,8960.689474
12.58529992,158.3897741,1.09986357,0.018928175,681,163.3897741
88.99253044,7919.670474,1.949353556,0.85623465,682,7960.670474
42.86312054,1837.247102,1.632083786,-0.899741401,683,1798.247102
40.56223073,1645.294562,1.608121831,0.274888532,684,1615.294562
32.79874332,1075.757563,1.515857204,0.982383812,685,1051.757563
86.84695022,7542.392763,1.938754572,-0.899071512,686,7521.392763
27.81837778,773.8621423,1.444331801,0.440320942,687,793.8621423
14.27897659,203.8891725,1.154697082,0.989961851,688,196.8891725
73.57386373,5413.113424,1.866723564,-0.968024615,689,5479.113424
4.444621273,19.75465826,0.647834761,-0.964363917,690,21.75465826
2.062775842,4.255044174,0.314452037,0.881399519,691,3.255044174
34.61210213,1197.997614,1.539227977,-0.054555841,692,1228.997614
7.516628834,56.49970903,0.876023106,0.943634168,693,52.49970903
82.14093138,6747.132608,1.914559623,0.44352009,694,6802.132608
22.54098059,508.095806,1.352972805,-0.52254401,695,506.095806
25.79052358,665.1511065,1.411460159,0.611363421,696,648.1511065
99.38533926,9877.44566,1.997322325,-0.910968348,697,9786.44566
63.5471409,4038.239117,1.803096016,0.655834727,698,3979.239117
15.86788216,251.7896842,1.200518967,-0.159238134,699,247.7896842
72.33204293,5231.924434,1.859330731,-0.07534044,700,5271.924434
67.69874214,4583.119687,1.830580599,-0.988088584,701,4538.119687
41.73893055,1742.138323,1.620541317,-0.782222975,702,1762.138323
83.77175161,7017.706368,1.923097596,0.86804453,703,7051.706368
2.387079298,5.698147575,0.377866846,0.684934178,704,7.698147575
79.4041688,6305.022023,1.899843304,-0.760675084,705,6372.022023
87.14403135,7594.0822,1.940237647,-0.731529771,706,7610.0822
32.85467232,1079.429493,1.51659714,0.991293989,707,1081.429493
27.73377708,769.1623911,1.44300902,0.514613486,708,795.1623911
78.038393,6089.990782,1.892308318,0.480674151,709,6078.990782
1.815941226,3.297642536,0.259101788,0.970102169,710,2.297642536
93.0333149,8655.197681,1.968638496,-0.9371828,711,8697.197681
50.5553234,2555.840724,1.703766893,0.285799806,712,2518.840724
55.75879139,3109.042817,1.746313352,-0.710266254,713,3112.042817
70.58971127,4982.907337,1.848741406,0.995383699,714,4934.907337
65.64148232,4308.804201,1.81717838,0.325899867,715,4246.804201
52.41267798,2747.088813,1.71943635,0.83843055,716,2762.088813
43.62263589,1902.934362,1.639711904,-0.351957188,717,1925.934362
48.38874865,2341.470996,1.684744391,-0.953565014,718,2357.470996
50.49630416,2549.876734,1.703259593,0.228777511,719,2512.876734
4.792860774,22.9715144,0.680594814,-0.996763892,720,20.9715144
97.0213279,9413.138067,1.986867214,0.359791446,721,9467.138067
29.77078287,886.2995127,1.473790255,-0.997237509,722,906.2995127
49.95074907,2495.077333,1.698542005,-0.309562966,723,2542.077333
53.80260876,2894.720709,1.730803334,-0.38530069,724,2863.720709
77.93035436,6073.140131,1.891706651,0.57242639,725,6132.140131
38.52079889,1483.851947,1.585695285,0.732295728,726,1473.851947
13.71338317,188.056878,1.137144611,0.911539535,727,196.056878
45.84823863,2102.060985,1.661322656,0.95675993,728,2063.060985
91.0670169,8293.201567,1.959361111,0.039160038,729,8280.201567
79.47603548,6316.440216,1.900236195,-0.805322428,730,6245.440216
8.672307945,75.20892509,0.938134691,0.683443962,731,76.20892509
80.70164105,6512.754868,1.906882366,-0.830368087,732,6553.754868
51.01158738,2602.182047,1.707668838,0.678783612,733,2639.182047
82.26913345,6768.210319,1.915236923,0.554468743,734,6733.210319
59.12190095,3495.399172,1.77174839,0.538250158,735,3450.399172
15.54469308,241.637483,1.191582152,0.162545768,736,245.637483
86.59902728,7499.391526,1.937513014,-0.97901428,737,7460.391526
88.68272861,7864.626354,1.947839047,0.657980888,738,7899.626354
95.20822321,9064.605767,1.97867446,0.819445902,739,8976.605767
10.10748907,102.1613353,1.00464328,-0.630898795,740,110.1613353
39.80781806,1584.662379,1.599968374,0.858781408,741,1581.662379
5.95705843,35.48654514,0.77503186,-0.320376469,742,33.48654514
73.49892339,5402.091739,1.866280978,-0.946526063,743,5362.091739
3.514549977,12.35206154,0.545869723,-0.36437104,744,11.35206154
49.0266821,2403.615558,1.690432503,-0.94539368,745,2355.615558
68.14689047,4643.998681,1.833446044,-0.823837313,746,4708.998681
71.43359183,5102.758042,1.853902488,0.733215858,747,5164.758042
35.49896377,1260.176429,1.550215676,-0.808409254,748,1271.176429
13.93196401,194.0996212,1.144012344,0.979019654,749,202.0996212
90.5009469,8190.42139,1.956653123,0.568959505,750,8232.42139
81.3871117,6623.861951,1.910555636,-0.290067427,751,6696.861951
8.535091218,72.8477821,0.931208167,0.776874542,752,65.8477821
65.01902359,4227.473429,1.813040443,0.815979825,753,4231.473429
83.69805531,7005.364463,1.922715367,0.902244455,754,7033.364463
88.8859871,7900.718703,1.9488333,0.796444634,755,7823.718703
11.6437043,135.5758498,1.066091168,-0.797214097,756,126.5758498
35.00165276,1225.115696,1.544088552,-0.42967567,757,1253.115696
7.732720881,59.79497222,0.888332334,0.992656919,758,64.79497222
11.84225393,140.2389781,1.073434369,-0.662474023,759,148.2389781
52.67312316,2774.457903,1.72158907,0.669809313,760,2728.457903
15.82682854,250.4885016,1.199393897,-0.118585563,761,243.4885016
44.58987331,1988.256802,1.649236238,0.570879083,762,1964.256802
82.1911758,6755.389379,1.914825193,0.487973715,763,6824.389379
77.0774919,5940.939758,1.886927574,0.994122691,764,5975.939758
81.52162037,6645.774588,1.911272803,-0.159109526,765,6698.774588
73.98127586,5473.229178,1.869121817,-0.988188644,766,5444.229178
36.93431518,1364.143638,1.567430051,-0.692390301,767,1382.143638
21.58395761,465.8672261,1.334131079,0.396031534,768,476.8672261
30.27200787,916.3944605,1.481041228,-0.910262929,769,912.3944605
69.6731038,4854.341393,1.843065158,0.529546123,770,4882.341393
17.95274007,322.300876,1.254130743,-0.781343644,771,318.300876
33.00400872,1089.264592,1.518566693,0.999850603,772,1089.264592
14.57654811,212.4757548,1.16365469,0.905015075,773,213.4757548
93.71704203,8782.883967,1.971818573,-0.506169591,774,8694.883967
21.13427118,446.6574183,1.324987276,0.755801567,775,448.6574183
1.916560764,3.673205162,0.282522593,0.940816648,776,2.673205162
63.24932323,4000.476889,1.801055883,0.40544918,777,4057.476889
67.10260794,4502.759992,1.826739399,-0.904054423,778,4492.759992
62.3219938,3884.030911,1.794641339,-0.488054422,779,3939.030911
20.49494442,420.0427468,1.311646745,0.997219294,780,431.0427468
69.94651589,4892.515085,1.844766087,0.738927702,781,4846.515085
96.91970576,9393.429365,1.986412087,0.452588923,782,9353.429365
28.12485283,791.0073467,1.449090259,0.148924992,783,801.0073467
17.53089502,307.3322802,1.243804089,-0.9683819,784,324.3322802
68.17546846,4647.8945,1.833628131,-0.807304369,785,4613.8945
11.72756098,137.5356865,1.0692077,-0.743848068,786,145.5356865
33.26652559,1106.661725,1.522007445,0.961109937,787,1132.661725
66.92950852,4479.559111,1.825617636,-0.816927159,788,4522.559111
45.43079841,2063.957444,1.657350369,0.992531274,789,2038.957444
33.34415103,1111.832408,1.523019664,0.936799718,790,1132.832408
11.45753898,131.2751995,1.059091343,-0.895178547,791,130.2751995
15.16479719,229.9710738,1.180836607,0.516848983,792,233.9710738
12.20330896,148.9207496,1.086477607,-0.35513797,793,140.9207496
60.17627737,3621.184358,1.779425318,-0.46710779,794,3643.184358
57.2427181,3276.728775,1.757720248,0.639655757,795,3290.728775
59.81596221,3577.949335,1.776817093,-0.125371019,796,3538.949335
31.7491247,1008.006919,1.501731757,0.327066965,797,1013.006919
55.03205071,3028.526605,1.740615697,-0.998532662,798,2992.526605
14.67443674,215.3390936,1.16656144,0.859109178,799,209.3390936
67.56402773,4564.897843,1.829715531,-0.99980427,800,4510.897843
48.55393854,2357.484948,1.686224464,-0.990111398,801,2358.484948
42.8319479,1834.575761,1.631767826,-0.912906549,802,1875.575761
79.9692141,6395.075204,1.902922828,-0.990019868,803,6405.075204
66.55192305,4429.158462,1.823160609,-0.546749641,804,4415.158462
79.56228211,6330.156735,1.900707232,-0.85339593,805,6301.156735
64.82927367,4202.834725,1.811771156,0.910367811,806,4196.834725
32.5066879,1056.684758,1.511972722,0.886978777,807,1034.684758
56.45489744,3187.155445,1.751701623,-0.093632967,808,3209.155445
0.856978379,0.734411942,-0.067030135,0.755867688,809,0.734411942
69.58468834,4842.028851,1.842513686,0.452574174,810,4801.028851
89.42689215,7997.16904,1.951468138,0.994119812,811,8000.16904
4.621389988,21.35724542,0.664772619,-0.995862448,812,19.35724542
89.15830969,7949.204187,1.950161826,0.929743418,813,7958.204187
56.50199856,3192.475841,1.75206381,-0.046652265,814,3190.475841
10.9621834,120.1694649,1.039897064,-0.999442576,815,112.1694649
55.97337888,3133.019143,1.747981524,-0.544077198,816,3105.019143
83.48044248,6968.984277,1.921584742,0.97406677,817,6962.984277
63.95916803,4090.775175,1.805902806,0.903263331,818,4098.775175
26.92121674,724.7519108,1.430094685,0.976401291,819,701.7519108
17.02782663,289.9468797,1.23115922,-0.968681181,820,305.9468797
4.836868535,23.39529722,0.684564284,-0.992262419,821,26.39529722
14.64826339,214.5716203,1.16578614,0.872208722,822,213.5716203
17.0401255,290.3658771,1.231472789,-0.971661748,823,273.3658771
49.96305049,2496.306414,1.698648946,-0.297842678,824,2454.306414
89.4074874,7993.698803,1.95137389,0.991831527,825,7952.698803
87.03971626,7575.912207,1.939717467,-0.798547358,826,7585.912207
85.34923786,7284.492403,1.931199647,-0.502282346,827,7239.492403
47.69199217,2274.526117,1.678445464,-0.538033458,828,2259.526117
5.908762687,34.91347649,0.771496548,-0.365735212,829,33.91347649
87.34637172,7629.388653,1.94124487,-0.57958764,830,7576.388653
66.44374568,4414.77134,1.822454107,-0.453153695,831,4352.77134
92.78071979,8608.261965,1.967457737,-0.994624192,832,8660.261965
52.94900744,2803.597389,1.723857823,0.442215811,833,2769.597389
99.75555182,9951.170119,1.998937075,-0.700011139,834,9908.170119
68.77343825,4729.785809,1.837420737,-0.334995194,835,4686.785809
46.65319816,2176.520899,1.668881421,0.453502825,836,2166.520899
25.38409439,644.352248,1.404561674,0.248714827,837,621.352248
71.71849552,5143.5426,1.855631171,0.512535912,838,5153.5426
15.61942319,243.9663808,1.193664992,0.088424441,839,238.9663808
3.217124115,10.34988757,0.507467816,-0.075459664,840,10.34988757
76.42684297,5841.062326,1.88324592,0.856587354,841,5800.062326
41.00044551,1681.036532,1.612788576,-0.159062523,842,1710.036532
47.17084486,2225.088605,1.673673655,-0.046937804,843,2190.088605
11.82571986,139.8476502,1.072827587,-0.67476833,844,134.8476502
0.633227259,0.400976762,-0.198440398,0.591749399,845,0.400976762
18.82313315,354.3103416,1.274691914,-0.026419697,846,367.3103416
18.18530898,330.7054627,1.259720684,-0.616466363,847,335.7054627
38.04385666,1447.33503,1.580284537,0.33795652,848,1449.33503
83.96586652,7050.26674,1.924102774,0.755970305,849,7058.26674
72.39071768,5240.416006,1.859682882,-0.133685213,850,5275.416006
37.28176074,1389.929684,1.571496415,-0.405340347,851,1408.929684
96.10021032,9235.250424,1.982724338,0.960602483,852,9206.250424
16.06337531,258.0320263,1.205836806,-0.347976686,853,245.0320263
33.08422029,1094.565632,1.519620904,0.99525089,854,1072.565632
4.288874312,18.39444286,0.632343319,-0.911650161,855,20.39444286
10.6916288,114.3109264,1.029043872,-0.954163085,856,123.3109264
17.23788443,297.1446596,1.236483965,-0.999164727,857,289.1446596
22.68190138,514.4686502,1.355679458,-0.6371176,858,498.4686502
41.94585854,1759.455049,1.622689088,-0.893533367,859,1780.455049
14.78840344,218.6968763,1.16992129,0.795334878,860,216.6968763
0.006314432,3.98721E-05,-2.199665709,0.00631439,861,3.98721E-05
35.57450392,1265.545329,1.551138853,-0.850526061,862,1298.545329
78.26165753,6124.887039,1.893549042,0.274585695,863,6097.887039
22.70153743,515.3598017,1.35605527,-0.652128614,864,514.3598017
72.38620626,5239.762857,1.859655816,-0.129212943,865,5306.762857
17.46726613,305.1053861,1.242224937,-0.982285194,866,316.1053861
9.158059063,83.8700458,0.96180344,0.263567776,867,82.8700458
32.9626911,1086.539005,1.518022661,0.999711251,868,1068.539005
63.57607583,4041.917418,1.803293718,0.677400265,869,4016.917418
17.41881003,303.4149429,1.241018483,-0.990208957,870,316.4149429
7.038265383,49.5371796,0.847465638,0.685346983,871,49.5371796
67.91453889,4612.384593,1.831962756,-0.932219963,872,4584.384593
73.83788203,5452.032823,1.868279231,-0.99994535,873,5515.032823
41.18344172,1696.075872,1.614722638,-0.33606637,874,1657.075872
48.50468703,2352.704664,1.685783707,-0.982004405,875,2392.704664
57.27876879,3280.857354,1.757993674,0.666944913,876,3297.857354
67.4524641,4549.834913,1.828997819,-0.995791359,877,4603.834913
39.41854443,1553.821645,1.595700583,0.988973953,878,1547.821645
86.66133158,7510.186391,1.937825358,-0.964425829,879,7507.186391
2.275717738,5.178891223,0.357118395,0.761662478,880,4.178891223
31.00736604,961.4567487,1.491464876,-0.397288716,881,991.4567487
50.77483944,2578.08432,1.705648559,0.487615956,882,2547.08432
5.728394234,32.8145005,0.758032899,-0.526765722,883,31.8145005
92.90051915,8630.506458,1.968018141,-0.975119719,884,8615.506458
35.86465211,1286.273271,1.554666623,-0.965441705,885,1265.273271
0.108575306,0.011788597,-0.964268938,0.108362107,886,0.011788597
43.30667018,1875.467682,1.636554792,-0.625386674,887,1878.467682
86.12310237,7417.188762,1.935119666,-0.963585124,888,7404.188762
26.90349609,723.7981019,1.42980872,0.980074815,889,747.7981019
42.21179166,1781.835355,1.625433786,-0.980124317,890,1803.835355
2.423341775,5.872585358,0.384414669,0.658068664,891,6.872585358
30.30141712,918.1758795,1.48146294,-0.897694736,892,893.1758795
34.30659017,1176.942129,1.535377554,0.248303991,893,1165.942129
49.32851814,2433.302702,1.693098069,-0.805763973,894,2431.302702
87.58591352,7671.292247,1.942434264,-0.369695035,895,7660.292247
57.48339695,3304.340925,1.759542425,0.804438234,896,3360.340925
80.4778753,6476.688413,1.905676502,-0.933313725,897,6419.688413
56.8457784,3231.442522,1.754698218,0.292758661,898,3227.442522
18.45951572,340.7537206,1.266220303,-0.380225598,899,330.7537206
18.98342608,360.3704657,1.278374596,0.133470664,900,360.3704657
63.36899153,4015.629088,1.801876796,0.511679521,901,4018.629088
80.7413193,6519.160642,1.907095841,-0.807610997,902,6504.160642
87.44213919,7646.127706,1.941720774,-0.49900923,903,7573.127706
32.02023746,1025.295607,1.505424548,0.568195175,904,1024.295607
11.29904581,127.6684362,1.053041769,-0.95430483,905,129.6684362
92.09716795,8481.888344,1.964246276,-0.836563839,906,8518.888344
38.71741805,1499.03846,1.587906388,0.851220326,907,1531.03846
49.68843648,2468.94072,1.696255331,-0.54555062,908,2478.94072
58.34891835,3404.596273,1.76603281,0.973790667,909,3447.596273
67.33723171,4534.302774,1.828255258,-0.978649767,910,4475.302774
61.04987854,3727.08767,1.785684804,-0.977784627,911,3714.08767
77.18553891,5957.607417,1.887535941,0.976651215,912,5914.607417
67.14371266,4508.27815,1.827005352,-0.92085471,913,4570.27815
30.09251508,905.5594638,1.478458487,-0.969556101,914,897.5594638
74.51797444,5552.928515,1.872261041,-0.770897662,915,5520.928515
29.93775639,896.2692577,1.47621925,-0.995713261,916,883.2692577
41.90225927,1755.799332,1.62223744,-0.873114513,917,1736.799332
15.66819295,245.4922703,1.195018911,0.039759835,918,259.4922703
8.11874146,65.91396289,0.909488712,0.965155377,919,58.91396289
58.82265995,3460.105324,1.769544659,0.762779456,920,3465.105324
29.22607229,854.1633015,1.465770454,-0.814425478,921,883.1633015
76.35459212,5830.023738,1.882835162,0.817103395,922,5844.023738
26.41542841,697.7748581,1.421857659,0.958782856,923,672.7748581
47.33593483,2240.690726,1.675190958,-0.210459561,924,2228.690726
11.03741369,121.824501,1.042867321,-0.99912486,925,125.824501
82.61988511,6826.045416,1.917084587,0.806658395,926,6817.045416
24.24035172,587.5946515,1.384538917,-0.778573513,927,592.5946515
72.52324252,5259.620706,1.860477213,-0.263464162,928,5208.620706
71.37254979,5094.040864,1.853531212,0.773332821,929,5024.040864
57.2452374,3277.017205,1.757739361,0.641590214,930,3266.017205
79.94927924,6391.887251,1.902814553,-0.987013967,931,6325.887251
61.84582989,3824.906675,1.791310422,-0.833837334,932,3815.906675
0.6517573,0.424787578,-0.185914096,0.606584429,933,0.424787578
8.639601124,74.64270758,0.936493692,0.706950262,934,74.64270758
41.02884696,1683.366283,1.613089312,-0.187034461,935,1658.366283
29.40028682,864.3768651,1.468351567,-0.902678069,936,853.3768651
5.986491962,35.83808601,0.777172404,-0.292359629,937,34.83808601
58.56678278,3430.068045,1.767651368,0.901610142,938,3482.068045
94.05479728,8846.304891,1.973380952,-0.191786709,939,8853.304891
10.34958862,107.1139846,1.014923088,-0.798506797,940,102.1139846
65.94890148,4349.257606,1.819207566,0.024541781,941,4330.257606
38.35525644,1471.125697,1.583824891,0.610066564,942,1468.125697
36.24023689,1313.35477,1.559191028,-0.993743338,943,1338.35477
99.23433467,9847.453177,1.996661962,-0.962651311,944,9808.453177
1.166608514,1.360975425,0.066925142,0.919422111,945,2.360975425
24.52499649,601.4754528,1.389608954,-0.571017484,946,624.4754528
3.437465459,11.81616878,0.536238343,-0.291574841,947,14.81616878
72.32681608,5231.168324,1.859299347,-0.07012744,948,5208.168324
87.62292862,7677.77762,1.942617765,-0.335056957,949,7761.77762
94.95166651,9015.818973,1.977502592,0.64718568,950,9094.818973
80.20722299,6433.19862,1.90421348,-0.995336851,951,6493.19862
2.670712128,7.132703271,0.426627079,0.453671158,952,8.132703271
69.56302065,4839.013842,1.842378432,0.433147792,953,4897.013842
43.69627826,1909.364734,1.640444448,-0.282135095,954,1930.364734
57.53966811,3310.813406,1.759967353,0.83657444,955,3282.813406
6.193904961,38.36445867,0.791964537,-0.089161785,956,34.36445867
51.92346067,2696.045768,1.71536363,0.996202066,957,2669.045768
44.32874303,1965.037459,1.646685417,0.339557005,958,1966.037459
72.06431329,5193.26525,1.857720253,0.191134419,959,5143.26525
47.0302788,2211.847124,1.672377553,0.093474345,960,2212.847124
62.84000686,3948.866462,1.798236224,0.008153698,961,3976.866462
60.52866424,3663.719195,1.78196109,-0.743576782,962,3631.719195
10.30784391,106.2516461,1.013167833,-0.772688726,963,110.2516461
8.437008996,71.1831208,0.926188512,0.834799753,964,77.1831208
45.49265031,2069.581232,1.657941239,0.998173868,965,2045.581232
6.180139203,38.19412057,0.790998257,-0.102863835,966,42.19412057
25.01086992,625.5436142,1.398128797,-0.121569848,967,609.5436142
56.21603748,3160.24287,1.74986023,-0.326530265,968,3140.24287
26.28624997,690.9669375,1.419728634,0.914191595,969,712.9669375
50.76376273,2576.959607,1.705553806,0.477915628,970,2588.959607
64.61771539,4175.449142,1.810351599,0.976962313,971,4206.449142
24.76311842,613.2120339,1.393805335,-0.361263741,972,609.2120339
41.83138259,1749.864569,1.621502219,-0.836397849,973,1744.864569
96.45043746,9302.686886,1.984304202,0.806929401,974,9327.686886
60.48326546,3658.225401,1.78163523,-0.712465146,975,3644.225401
